,price,type,address,postcode,number_bedrooms,lat,lng,formatted_address
12119,1250000,2 bedroom flat for sale,"St. George's Square, London, SW1V",SW1V,2.0,51.4874966,-0.1352228,"St.George's Square, Pimlico, London SW1, UK"
12120,1250000,2 bedroom flat for sale,"Rosebery Avenue, London, EC1R",EC1R,2.0,51.5263322,-0.109313,"Rosebery Ave, London EC1R, UK"
12121,1250000,3 bedroom terraced house for sale,"First Avenue, London, W3",W3,3.0,51.5085103,-0.2470212,"First Ave, London W3, UK"
12122,1250000,2 bedroom apartment for sale,"Holland Park Court, Holland Park Gardens, London, W14",W14,2.0,51.5048404,-0.2108381,"Holland Park Court, 13 Holland Park Gardens, London W14 8DN, UK"
12123,1250000,2 bedroom apartment for sale,"Maybury Court, Marylebone, London, W1G",W1G,2.0,51.5194279,-0.1511939,"Maybury Court, 45 Marylebone St, London W1G 8JF, UK"
12124,1250000,5 bedroom semi-detached house for sale,"Sutherland Grove, Southfields, London, SW18",SW18,5.0,51.4488155,-0.208273,"Sutherland Grove, London, UK"
12125,1170000,2 bedroom apartment for sale,"York Place, London, SW11 3JD",SW11,2.0,51.4667464,-0.1800174,"York Pl, London SW11, UK"
12126,1250000,5 bedroom property for sale,"Hertford Road, London, N1 ",N1,5.0,51.540588,-0.0782873,"Hertford Rd, London N1, UK"
12127,1250000,3 bedroom penthouse for sale,"Wellington Road, St John's Wood, London, NW8",NW8,3.0,51.5316434,-0.1709566,"Wellington Rd, London NW8, UK"
12128,1250000,2 bedroom flat for sale,"Holland Park Gardens, London, W14",W14,2.0,51.5048794,-0.2113042,"Holland Park Gardens, London W14, UK"
12129,1250000,5 bedroom house for sale,"Wormholt Road, London, W12",W12,5.0,51.5089101,-0.2408087,"Wormholt Rd, London W12, UK"
12130,1250000,3 bedroom terraced house for sale,"Bective Road, SW15",SW15,3.0,51.4613597,-0.2092549,"Bective Rd, London SW15, UK"
12131,1250000,2 bedroom apartment for sale,"Southampton Row, London, WC1B",WC1B,2.0,51.519616,-0.1218432,"Southampton Row, London WC1B, UK"
12132,1250000,4 bedroom flat for sale,"Teignmouth Road, Mapesbury Estate, London, NW2",NW2,4.0,51.5492634,-0.2095275,"Teignmouth Rd & Mapesbury Rd, London NW2 4HL, UK"
12133,1250000,5 bedroom terraced house for sale,"Letchford Gardens, London, NW10",NW10,5.0,51.531691,-0.2362396,"Letchford Gardens, London NW10, UK"
12134,1250000,3 bedroom flat for sale,"Menelik Road, West Hampstead, London, NW2",NW2,3.0,51.5549526,-0.2055914,"Menelik Rd, London NW2, UK"
12135,1250000,3 bedroom flat for sale,"Gunter Grove, Chelsea, London, SW10",SW10,3.0,51.4823632,-0.1844641,"Gunter Grove, London SW10, UK"
12136,1250000,3 bedroom house for sale,"Lyal Road, Bow, London, E3",E3,3.0,51.5306135,-0.0343848,"Lyal Rd, Bow, London E3, UK"
12137,1250000,2 bedroom apartment for sale,"Prospect Place, Battersea Power Station, Battersea, SW11",SW11,2.0,51.48202029999999,-0.1444907,"Circus Rd W, Nine Elms, London SW8 5BN, UK"
12138,1250000,2 bedroom flat for sale,"Bath Road, London, W4",W4,2.0,51.4963653,-0.252209,"Bath Rd, London W4, UK"
12139,1250000,4 bedroom flat for sale,"Southerton Road, Brackenbury Village, London, W6",W6,4.0,51.4955347,-0.2283913,"Southerton Rd, London W6, UK"
12140,1250000,2 bedroom flat for sale,"Wards Place, Canary Wharf, London, E14",E14,2.0,51.5054306,-0.0235333,"Canary Wharf, London E14, UK"
12141,1070000,4 bedroom house for sale,"Ennis Road, Stroud Green, London, N4",N4,4.0,51.568134,-0.1080281,"Ennis Rd, Finsbury Park, London N4, UK"
12142,1250000,3 bedroom flat for sale,Aulton Place Kennington SE11,SE11,3.0,51.4863449,-0.1100151,"Aulton Pl, London SE11, UK"
12143,1250000,2 bedroom flat for sale,"Manson Place, South Kensington, London, SW7",SW7,2.0,51.4929674,-0.1778193,"Manson Pl, South Kensington, London SW7, UK"
12144,1250000,2 bedroom apartment for sale,"City Road, London, EC1V",EC1V,2.0,51.5293692,-0.0960137,"City Rd, London EC1V, UK"
12145,1250000,2 bedroom apartment for sale,"Damac Tower, Nine Elms, Bondway, London, SW8",SW8,2.0,51.4838209,-0.1247459,"71 Bondway, Parry St, London SW8 1SF, UK"
12146,1250000,2 bedroom apartment for sale,"Admiralty House, London Dock, London, E1W",E1W,2.0,51.5081352,-0.0665684,"Vaughan Way, London E1W 2AH, UK"
12147,1250000,2 bedroom flat for sale,"Distillery Wharf, Regatta Lane, Hammersmith, W6",W6,2.0,51.48724,-0.2265235,"Regatta Ln, London W6 9BF, UK"
12148,1250000,2 bedroom apartment for sale,"Cedarland Court, 1A Roland Gardens, London, SW7",SW7,2.0,51.49076669999999,-0.1812207,"Cedarland Court, South Kensington, London, UK"
12149,1250000,3 bedroom flat for sale,Priory Park London SE3,SE3,3.0,51.4616795,0.0113485,"Priory Park, London SE3, UK"
12150,1250000,2 bedroom flat for sale,"Nevern Square, SW5",SW5,2.0,51.4918301,-0.1971893,"Nevern Square, London SW5, UK"
12151,1250000,2 bedroom apartment for sale,"14 St. George Wharf, London, SW8",SW8,2.0,51.4859903,-0.1256614,"14 St George Wharf, London SW8 2LS, UK"
12152,1250000,4 bedroom semi-detached house for sale,"St Dunstans Avenue, Acton, London, W3",W3,4.0,51.5140835,-0.2614656,"St. Dunstans Ave, London W3, UK"
12153,1250000,3 bedroom end of terrace house for sale,"Boundary Road, Wood Green N22",N22,3.0,51.5938323,-0.094414,"Boundary Rd, London N22, UK"
12154,1250000,2 bedroom duplex for sale,"Albert Street, Camden, London, NW1",NW1,2.0,51.5359965,-0.143071,"Albert St, London NW1, UK"
12155,1250000,3 bedroom flat for sale,"Moore Park Road, London, SW6",SW6,3.0,51.4790012,-0.1922665,"Moore Park Rd, London SW6, UK"
12156,1250000,2 bedroom flat for sale,"Clifton Gardens, Little Venice, London, W9",W9,2.0,51.524261,-0.1822124,"Clifton Gardens, London W9, UK"
12157,1250000,3 bedroom apartment for sale,"Whitehall, St James, London, SW1A",SW1A,3.0,51.5049822,-0.1265712,"Whitehall, London SW1, UK"
12158,1250000,2 bedroom flat for sale,"Queens Gate Gardens, South Kensington, London, SW7",SW7,2.0,51.4960153,-0.1819563,"Queen's Gate Gardens, South Kensington, London SW7, UK"
12159,1250000,4 bedroom semi-detached house for sale,"Bedser Close, Oval, London, SE11",SE11,4.0,51.4842156,-0.1179407,"Bedser Cl, London SW8, UK"
12160,1099995,2 bedroom penthouse for sale,"Devonshire House, London, SW15",SW15,2.0,51.4483933,-0.2293087,"Devonshire House, Portsmouth Rd, London SW15 3TR, UK"
12161,1250000,2 bedroom maisonette for sale,"Elm Quay Court, Battersea, London, SW8",SW8,2.0,51.4832091,-0.1326724,"Elm Quay Court, 30 Nine Elms Ln, Nine Elms, London SW8 5DF, UK"
12162,1250000,2 bedroom flat for sale,"Marylebone Street, Marylebone Village, London W1",W1,2.0,51.519438,-0.1509647,"Marylebone St, London W1U, UK"
12163,1250000,4 bedroom apartment for sale,"Gowers Walk, London, E1",E1,4.0,51.5136285,-0.0677893,"Gower's Walk, London E1, UK"
12164,1250000,5 bedroom terraced house for sale,"Graham Road,Hackney Central,E8 1PE",E8,5.0,51.5460282,-0.0622186,"Graham Rd, London E8, UK"
12165,1250000,3 bedroom terraced house for sale,"Branksea Street, Fulham, London, SW6",SW6,3.0,51.4785054,-0.2149753,"Branksea St, London SW6, UK"
